[?1034h=========================================
Binning:
46 	2786.0
47 	2683.0
==------------------------------------==
Background prediction
1 	 0.0
2 	 0.0
3 	 0.0
4 	 0.0
5 	 0.0
6 	 0.0
7 	 0.0
8 	 0.0
9 	 0.0
10 	 0.0
11 	 0.0
12 	 0.0
13 	161251.68031
14 	138411.226349
15 	125830.357839
16 	108048.377126
17 	97975.1393724
18 	84185.0432588
19 	72643.4845518
20 	66007.2287181
21 	56989.4616809
22 	51687.4233429
23 	44659.3727346
24 	40445.8385417
25 	34977.7491104
26 	31642.42598
27 	27392.335309
28 	23797.7979714
29 	21584.6011259
30 	18768.2418691
31 	17008.5053001
32 	14803.1897824
33 	13406.8178604
34 	11680.2871512
35 	10573.7653778
36 	9221.84803634
37 	8354.05821716
38 	7300.60038968
39 	6605.22429455
40 	5963.21858857
41 	5198.25936655
42 	4692.38938485
43 	4100.82679465
44 	3697.81673452
45 	3329.12961514
46 	2903.30095529
47 	2612.53878948
==------------------------------------==
Fit uncertainty (stat)
1 	 0.0
2 	 0.0
3 	 0.0
4 	 0.0
5 	 0.0
6 	 0.0
7 	 0.0
8 	 0.0
9 	 0.0
10 	 0.0
11 	 0.0
12 	 0.0
13 	261.52148356
14 	175.146816042
15 	133.942177682
16 	107.611071999
17 	99.0683118234
18 	89.3500724939
19 	81.0383493889
20 	76.8009764305
21 	68.611722837
22 	64.0718880611
23 	56.9882642011
24 	53.3326379515
25 	47.9926872912
26 	45.5341630307
27 	41.6450002088
28 	38.3732442044
29 	37.0063464165
30 	34.2223697116
31 	32.9201406359
32 	30.313449977
33 	28.9179552161
34 	26.4108296127
35 	24.9383747086
36 	22.5826674694
37 	21.0574296477
38 	19.3783059063
39 	18.0245043419
40 	18.0016614729
41 	17.5045133234
42 	17.1494072596
43 	16.0355075089
44 	15.0202139644
45 	14.8889304139
46 	14.1718678613
47 	13.3975921722
==------------------------------------==
Fit uncertainty (function choice)
1 	 0.0
2 	 0.0
3 	 0.0
4 	 0.0
5 	 0.0
6 	 0.0
7 	 0.0
8 	 0.0
9 	 0.0
10 	 0.0
11 	 0.0
12 	 0.0
13 	35.4962698487
14 	10.8163603286
15 	-6.92285325457
16 	-12.335791712
17 	-14.8041315202
18 	-13.9553005783
19 	-11.8702168327
20 	-9.89712684538
21 	-7.48208410293
22 	-5.90863951893
23 	4.76456343478
24 	4.56415196458
25 	4.55339369159
26 	4.82619064832
27 	4.79907868804
28 	4.640954321
29 	4.55901305988
30 	4.19672105616
31 	3.95568248063
32 	3.54233350667
33 	3.28980251266
34 	2.95418335976
35 	2.79034775441
36 	2.58155716247
37 	2.42374245609
38 	2.29491873235
39 	2.33573385458
40 	2.03054724881
41 	-1.90781120939
42 	-1.90864027252
43 	-1.57227322091
44 	-1.57886513273
45 	-1.30389922373
46 	-1.17558827839
47 	-1.07494502188


=========================================
2 b-tags , Single-photon trigger
==------------------------------------==
Data
1 	1278.0
2 	1111.0
3 	1144.0
4 	1134.0
5 	959.0
6 	912.0
7 	738.0
8 	737.0
9 	691.0
10 	590.0
11 	525.0
12 	414.0
13 	451.0
14 	342.0
15 	342.0
16 	293.0
17 	260.0
18 	203.0
19 	180.0
20 	168.0
21 	154.0
22 	133.0
23 	105.0
24 	114.0
25 	89.0
26 	73.0
27 	56.0
28 	65.0
29 	55.0
30 	40.0
31 	50.0
32 	39.0
33 	33.0
34 	30.0
35 	20.0
36 	25.0
37 	23.0
38 	11.0
39 	22.0
40 	12.0
41 	11.0
42 	10.0
43 	10.0
44 	7.0
45 	4.0
46 	5.0
47 	6.0
==------------------------------------==
Background prediction
1 	1275.29722731
2 	1151.10703992
3 	1126.85803141
4 	1084.35709813
5 	958.309467809
6 	908.055753987
7 	795.664410427
8 	744.360129929
9 	647.763757402
10 	599.62419253
11 	518.984701677
12 	450.164660146
13 	414.048998031
14 	357.720914725
15 	326.741348494
16 	281.433415977
17 	255.594190101
18 	219.658398497
19 	189.344275426
20 	171.674761518
21 	147.750044869
22 	133.454570592
23 	114.738553974
24 	103.321128806
25 	88.6878604992
26 	80.6159751611
27 	69.2009915947
28 	59.2938347734
29 	53.1728575131
30 	45.6503024262
31 	41.5540416183
32 	36.183961575
33 	32.0878607638
34 	27.6655328461
35 	24.7623176017
36 	21.7545178092
37 	19.2788122072
38 	16.9320878583
39 	15.1154463302
40 	13.3564803473
41 	11.2949650696
42 	10.2459750209
43 	8.82247962065
44 	7.86373251475
45 	7.02917708461
46 	5.84960088778
47 	5.37624585411
==------------------------------------==
Fit uncertainty (stat)
1 	24.5062482771
2 	16.7035580394
3 	12.9626745051
4 	11.0363049593
5 	9.80513091555
6 	9.90365448318
7 	9.28610319033
8 	9.1378850287
9 	8.2033091272
10 	7.70509045115
11 	6.69609487631
12 	5.80889621411
13 	5.35839980139
14 	4.68487084211
15 	4.38787923593
16 	3.93373550149
17 	3.76830682285
18 	3.45041566864
19 	3.18125812782
20 	3.09053225541
21 	2.84749959008
22 	2.74504954043
23 	2.50874928982
24 	2.38985836304
25 	2.33887352854
26 	2.11819400385
27 	2.06721958114
28 	1.88052539953
29 	1.87892891867
